Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
ANTI,NA,ANTI 2,ANTI-0207,Forest,2010,5/25/2010,8:22,8:32,Sacha Mkheidze,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Canada Goose,Branta canadensis,174999,76625,CANG,FALSE,FALSE,25.70000076,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2010,5/25/2010,8:22,8:32,Sacha Mkheidze,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,25.70000076,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2010,5/25/2010,8:22,8:32,Sacha Mkheidze,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,25.70000076,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2010,5/25/2010,8:22,8:32,Sacha Mkheidze,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,25.70000076,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2010,5/25/2010,8:22,8:32,Sacha Mkheidze,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,25.70000076,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2010,5/25/2010,8:22,8:32,Sacha Mkheidze,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,25.70000076,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2010,5/25/2010,8:22,8:32,Sacha Mkheidze,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,25.70000076,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2010,5/25/2010,8:22,8:32,Sacha Mkheidze,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,25.70000076,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2010,5/25/2010,8:22,8:32,Sacha Mkheidze,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,25.70000076,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2009,7/22/2009,6:13,6:23,Marshall Edens,2,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,18.5,87,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2016,6/18/2016,6:42,6:52,Matt Sileo,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,18,75.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2016,6/18/2016,6:42,6:52,Matt Sileo,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,18,75.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2016,6/18/2016,6:42,6:52,Matt Sileo,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,18,75.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2016,6/18/2016,6:42,6:52,Matt Sileo,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,18,75.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2016,6/18/2016,6:42,6:52,Matt Sileo,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,18,75.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2016,6/18/2016,6:42,6:52,Matt Sileo,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,18,75.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2016,6/18/2016,6:42,6:52,Matt Sileo,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,18,75.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2016,6/18/2016,6:42,6:52,Matt Sileo,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,18,75.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2016,6/18/2016,6:42,6:52,Matt Sileo,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,18,75.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2016,6/18/2016,6:42,6:52,Matt Sileo,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,18,75.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2016,6/18/2016,6:42,6:52,Matt Sileo,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,18,75.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2016,6/18/2016,6:42,6:52,Matt Sileo,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Northern Flicker,Colaptes auratus,178154,84820,NOFL,FALSE,FALSE,18,75.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2016,6/18/2016,6:42,6:52,Matt Sileo,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,18,75.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2016,6/18/2016,6:42,6:52,Matt Sileo,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831,89102,YBCU,FALSE,FALSE,18,75.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2016,6/18/2016,6:42,6:52,Matt Sileo,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,18,75.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,6/27/2017,9:17,9:27,Justin Hill,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,21,75,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,6/27/2017,9:17,9:27,Justin Hill,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,21,75,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,6/27/2017,9:17,9:27,Justin Hill,2,5 - 7.5 min,Calling,,TRUE,,Purple Martin,Progne subis,178464,87427,PUMA,FALSE,FALSE,21,75,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,6/27/2017,9:17,9:27,Justin Hill,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,21,75,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,6/27/2017,9:17,9:27,Justin Hill,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,21,75,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,6/27/2017,9:17,9:27,Justin Hill,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,21,75,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,6/27/2017,9:17,9:27,Justin Hill,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,21,75,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,6/27/2017,9:17,9:27,Justin Hill,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,21,75,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,6/27/2017,9:17,9:27,Justin Hill,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,21,75,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,6/27/2017,9:17,9:27,Justin Hill,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,21,75,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,6/27/2017,9:17,9:27,Justin Hill,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,21,75,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,6/27/2017,9:17,9:27,Justin Hill,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,21,75,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,6/27/2017,9:17,9:27,Justin Hill,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,21,75,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,6/27/2017,9:17,9:27,Justin Hill,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,21,75,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,6/27/2017,9:17,9:27,Justin Hill,2,7.5 - 10 min,Calling,,TRUE,,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,21,75,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,6/27/2017,9:17,9:27,Justin Hill,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,21,75,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,5/29/2017,6:33,6:43,Meta Griffin,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,18,92,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,5/29/2017,6:33,6:43,Meta Griffin,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,18,92,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,5/29/2017,6:33,6:43,Meta Griffin,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,18,92,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,5/29/2017,6:33,6:43,Meta Griffin,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,18,92,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,5/29/2017,6:33,6:43,Meta Griffin,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Scarlet Tanager,Piranga olivacea,179883,88071,SCTA,FALSE,TRUE,18,92,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,5/29/2017,6:33,6:43,Meta Griffin,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,18,92,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,5/29/2017,6:33,6:43,Meta Griffin,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,18,92,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,5/29/2017,6:33,6:43,Meta Griffin,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,18,92,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,5/29/2017,6:33,6:43,Meta Griffin,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,18,92,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,5/29/2017,6:33,6:43,Meta Griffin,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,18,92,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,5/29/2017,6:33,6:43,Meta Griffin,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,18,92,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,5/29/2017,6:33,6:43,Meta Griffin,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,18,92,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2017,5/29/2017,6:33,6:43,Meta Griffin,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,18,92,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2015,5/23/2015,7:12,7:22,Allison Hanna,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,8.399999619,73.19999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2015,5/23/2015,7:12,7:22,Allison Hanna,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,8.399999619,73.19999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2015,5/23/2015,7:12,7:22,Allison Hanna,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,8.399999619,73.19999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2015,5/23/2015,7:12,7:22,Allison Hanna,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Unidentified Bird,Aves,,0,UNBI,FALSE,FALSE,8.399999619,73.19999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2015,5/23/2015,7:12,7:22,Allison Hanna,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,8.399999619,73.19999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2015,5/23/2015,7:12,7:22,Allison Hanna,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Male,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,8.399999619,73.19999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2015,5/23/2015,7:12,7:22,Allison Hanna,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,FALSE,FALSE,8.399999619,73.19999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2015,5/23/2015,7:12,7:22,Allison Hanna,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,8.399999619,73.19999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
